V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,facility
Pennsylvania,3.98E+20,-9,PENN PAVILION (313),701 PENN AVENUE,-9,NEW BRIGHTON,PA,15066,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,BEAVER,56,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PENN PAVILION (313)
Pennsylvania,3.98E+20,-9,GAUDENZIA - SIENA HOUSE (225),2101 N. CAMERON STREET,-9,HARRISBURG,PA,17110,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,DAUPHIN,22,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GAUDENZIA - SIENA HOUSE (225)
Pennsylvania,3.98E+20,-9,ATKINS HOUSE (206),307 EAST KING STREET,-9,YORK,PA,17403,-9,Females only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,YORK,Not applicable,Actual data,7,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ATKINS HOUSE (206)
Pennsylvania,3.98E+20,-9,JOSEPH COLEMAN CTR (131),3950 D ST,-9,PHILADELPHIA,PA,19124,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,123,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,JOSEPH COLEMAN CTR (131)
Pennsylvania,3.98E+20,-9,DRC (116),3200 HENRY AVENUE,-9,PHILADELPHIA,PA,19129,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,73,Actual data,33,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,DRC (116)
Pennsylvania,3.98E+20,-9,HANNAH HOUSE (114),2831 NORTH HUTCHINSON STREET,-9,PHILADELPHIA,PA,19133,-9,Females only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,Not applicable,Actual data,13,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,HANNAH HOUSE (114)
Pennsylvania,3.98E+20,-9,KINTOCK - ERIE AVENUE (136),301 EAST ERIE AVENUE,-9,PHILADELPHIA,PA,19124,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,170,Actual data,3,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KINTOCK - ERIE AVENUE (136)
Pennsylvania,3.98E+20,-9,GAUDENZIA- CONCEPT 90 (227),124 E. AZALEA DRIVE,-9,HARRISBURG,PA,17110,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,DAUPHIN,5,Actual data,4,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GAUDENZIA- CONCEPT 90 (227)
Pennsylvania,3.98E+20,-9,HAZLETON TREATMENT CTR (229),145 WEST BROAD STREET,-9,HAZLETON,PA,18201,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,LUZERNE,60,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,HAZLETON TREATMENT CTR (229)
Pennsylvania,3.98E+20,-9,KEENAN HOUSE (220),18-22 SOUTH SIXTH STREET,-9,ALLENTOWN,PA,18101,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,LEHIGH,2,Actual data,0,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KEENAN HOUSE (220)
Pennsylvania,3.98E+20,-9,KEYSTONE CORRECTIONAL (234),7201 ALLENTOWN BOULEVARD,-9,HARRISBURG,PA,17112,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,DAUPHIN,61,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KEYSTONE CORRECTIONAL (234)
Pennsylvania,3.98E+20,-9,NEW DESTINY (230),91 BROAD ST.,-9,ASHLAND,PA,17921,-9,Females only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,SCHUYLKILL,Not applicable,Actual data,4,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NEW DESTINY (230)
Pennsylvania,3.98E+20,-9,PROMISE PLACE (235),381 S. SECOND ST,-9,STEELTON,PA,17113,-9,Females only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,DAUPHIN,Not applicable,Actual data,6,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PROMISE PLACE (235)
Pennsylvania,3.98E+20,-9,RENEWAL#2 (327),704 2ND AVE,-9,PITTSBURGH,PA,15219,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,ALLEGHENY,14,Actual data,37,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,RENEWAL#2 (327)
Pennsylvania,3.98E+20,-9,SCRANTON CATH SOC SVCS (219),409-411 OLIVE ST,-9,SCRANTON,PA,18509,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,LACKAWANNA,2,Actual data,10,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SCRANTON CATH SOC SVCS (219)
Pennsylvania,3.98E+20,-9,TRANSITIONAL LIVING CTR (209),900 W. THIRD ST,-9,WILLIAMSPORT,PA,17701,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,LYCOMING,1,Actual data,23,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TRANSITIONAL LIVING CTR (209)
Pennsylvania,3.98E+20,-9,GAUDENZIA- FIRST (126),1306 SPRING GARDEN ST,6TH FLOOR,PHILADELPHIA,PA,19123,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,10,Actual data,3,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,ACA Manual - Gaudenzia First coded as mental health program.,GAUDENZIA- FIRST (126)
Pennsylvania,3.98E+20,-9,GAUDENZIA- PHILLY HOUSE (133),2100 W VENANGO ST,-9,PHILADELPHIA,PA,19140,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,46,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GAUDENZIA- PHILLY HOUSE (133)
Pennsylvania,3.98E+20,-9,GAUDENZIA- WEST CHESTER (106),1030 S. CONCORD RD,-9,WEST CHESTER,PA,19382,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,CHESTER,4,Actual data,1,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GAUDENZIA- WEST CHESTER (106)
Pennsylvania,3.98E+20,-9,LIBERTY MANAGEMENT (119),1007 WEST LEHIGH AVENUE,-9,PHILADELPHIA,PA,19133,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,62,Estimated data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Population is estimated.,-9,LIBERTY MANAGEMENT (119)
Pennsylvania,3.98E+20,-9,LIBERTY MANAGEMENT- PHEONIX (141),1019 WEST LEHIGH AVENUE,-9,PHILADELPHIA,PA,19133,-9,Females only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,Not applicable,Actual data,1,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LIBERTY MANAGEMENT- PHEONIX (141)
Pennsylvania,3.98E+20,-9,LUZERNE (135),600 EAST LUZERNE STREET,-9,PHILADELPHIA,PA,19124,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,17,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LUZERNE (135)
Pennsylvania,3.98E+20,-9,YOUTH BUILD (223),200 S DUKE ST,-9,YORK,PA,17401,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,YORK,34,Estimated data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Population is estimated.,-9,YOUTH BUILD (223)
Pennsylvania,3.98E+20,-9,LYCOMING HOUSE (127),1712 POINT BREEZE AVENUE,-9,PHILADELPHIA,PA,19145,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,44,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LYCOMING HOUSE (127)
Pennsylvania,3.98E+20,-9,MINSEC-BROAD STREET (109),918 NORTH BROAD STREET,-9,PHILADELPHIA,PA,19130,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,63,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MINSEC-BROAD STREET (109)
Pennsylvania,3.98E+20,-9,MINSEC-OXFORD (129),1917-23 WEST OXFORD STREET,-9,PHILADELPHIA,PA,19121,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,89,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MINSEC-OXFORD (129)
Pennsylvania,3.98E+20,-9,MINSEC-SCRANTON (228),537-539 LINDEN ST,-9,SCRANTON,PA,18503,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,LACKAWANNA,10,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MINSEC-SCRANTON (228)
Pennsylvania,3.98E+20,-9,SELF HELP MVMT (124),2600 SOUTHAMPTOM RD,-9,PHILADELPHIA,PA,19116,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,PHILADELPHIA,20,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SELF HELP MVMT (124)
Pennsylvania,3.98E+20,-9,GATEWAY- BRADDOCK (321),426 GEORGE STREET,-9,BRADDOCK,PA,15104,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,ALLEGHENY,33,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GATEWAY- BRADDOCK (321)
Pennsylvania,3.98E+20,-9,GATEWAY- ERIE (322),1928 WAGNER ROAD,-9,ERIE,PA,16510,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,ERIE,9,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GATEWAY- ERIE (322)
Pennsylvania,3.98E+20,-9,GATEWAY- SHEFFIELD TOWERS (324),100 SUPERIOR AVE,-9,ALIQUIPPA,PA,15001,-9,Females only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,BEAVER,Not applicable,Actual data,8,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GATEWAY- SHEFFIELD TOWERS (324)
Pennsylvania,3.98E+20,-9,GAUDENZIA CROSSROADS HALL- ERIE (309),414 WEST 5TH STREET,-9,ERIE,PA,16507,-9,Both males and females,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,ERIE,6,Actual data,9,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GAUDENZIA CROSSROADS HALL- ERIE (309)
Pennsylvania,3.98E+20,-9,RENEWAL # 1 (317),339 BOULEVARD OF THE ALLIES,-9,PITTSBURGH,PA,15222,-9,Males only,Administrative (e.g. Federal medical facilities),-9,50% or more of the inmates,Private contractor,ALLEGHENY,39,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,RENEWAL # 1 (317)
Pennsylvania,3.98E+20,-9,Capitol Pavilion Community Correction Center,2012 North Forth Street,-9,Harrisburg,PA,17102,-9,Both males and females,Other,Multi-security level,50% or more of the inmates,Private contractor,"Federal Bureau of Prisons, PA Department of Corrections",30,Estimated data,5,Estimated data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,"7) males- never more than 60-66 (30 BoP), females- never more than 30-36 (5 BoP)",-9,CAPITOL PAVILION COMMUNITY CORRECTION CENTER
Pennsylvania,3.98E+20,-9,MOSHANNON VALLEY CI,555 GEO DRIVE,-9,PHILIPSBURG,PA,16866,-9,Males only,Minimum/low,-9,None,Private contractor,Federal Bureau of Prisons,1493,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MOSHANNON VALLEY CI
Pennsylvania,3.98E+20,-9,CATHOLIC SOCIAL SERVICES,409 OLIVE STREET,-9,SCRANTON,PA,18509,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,Federal Bureau of Prisons,0,Actual data,0,Actual data,Blank,-9,Blank,-9,Blank,Blank,Blank,Blank,Blank,-9,-9,CATHOLIC SOCIAL SERVICES
Rhode Island,4.00E+20,-9,MAXIMUM SECURITY FACILITY,1375 PONTIAC AVE,-9,CRANSTON,RI,2920,-9,Males only,Maximum/close/high,-9,None,State authority,-9,433,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MAXIMUM SECURITY FACILITY
Rhode Island,4.00E+20,-9,JOHN MORAN MEDIUM SECURITY FACILITY,9 WEST ROAD,-9,CRANSTON,RI,2920,-9,Males only,Medium,-9,50% or more of the inmates,State authority,-9,1018,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,JOHN MORAN MEDIUM SECURITY FACILITY
Rhode Island,4.00E+20,-9,MINIMUM SECURITY FACILITY,16 HOWARD AVENUE,-9,CRANSTON,RI,2920,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,450,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MINIMUM SECURITY FACILITY
Rhode Island,4.00E+20,4.00E+20,WOMEN'S FACILITY I,13 Fleming Rd,-9,Cranston,RI,2920,-9,Females only,Medium,-9,None,State authority,-9,Not applicable,Actual data,113,Actual data,Yes,WOMEN'S FACILITY II,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WOMEN'S FACILITY I
Rhode Island,4.00E+20,-9,HIGH SECURITY CENTER,54 POWER ROAD,-9,CRANSTON,RI,2920,-9,Males only,Super maximum,-9,None,State authority,-9,95,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,HIGH SECURITY CENTER
Rhode Island,4.00E+20,-9,ANTHONY P TRAVISONO INTAKE SERVICE CENTER,Slate Hill Rd,-9,CRANSTON,RI,2920,-9,Males only,Super maximum,-9,None,State authority,-9,1012,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ANTHONY P TRAVISONO INTAKE SERVICE CENTER
Rhode Island,4.00E+20,4.00E+20,WOMEN'S FACILITY II,15 Fleming Rd,-9,Cranston,RI,2920,-9,Females only,Minimum/low,-9,50% or more of the inmates,State authority,-9,Not applicable,Actual data,54,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WOMEN'S FACILITY II
South Carolina,4.10E+20,-9,WATEREE RIVER CORRECTIONAL INSTITUTION,HIGHWAY 261,-9,REMBERT,SC,29128,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,863,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WATEREE RIVER CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,GRAHAM (CAMILLE GRIFFIN ) CORRECTIONAL INST,4450 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Females only,Maximum/close/high,-9,None,State authority,-9,Not applicable,Actual data,500,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GRAHAM (CAMILLE GRIFFIN ) CORRECTIONAL INST
South Carolina,4.10E+20,-9,WALDEN CORRECTIONAL INSTITUTION,4340 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Males only,Medium,-9,None,State authority,-9,392,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WALDEN CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,PERRY CORRECTIONAL INSTITUTION,430 OAKLAWN ROAD,-9,PELZER,SC,29669,-9,Males only,Maximum/close/high,-9,None,State authority,-9,943,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PERRY CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,MANNING CORRECTIONAL INSTITUTION,502 BECKMAN DRIVE,-9,COLUMBIA,SC,29203,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,438,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MANNING CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,KIRKLAND RECEPTION & EVALUATION CENTER,4344 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1956,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KIRKLAND RECEPTION & EVALUATION CENTER
South Carolina,4.10E+20,-9,GOODMAN CORRECTIONAL INSTITUTION,4456 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Females only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,Not applicable,Actual data,302,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GOODMAN CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,MACDOUGALL CORRECTIONAL INSTITUTION,1516 OLD GILLIARD ROAD,-9,RIDGEVILLE,SC,29472,-9,Males only,Medium,-9,None,State authority,-9,534,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MACDOUGALL CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,LOWER SAVANNAH PRE-RELEASE CENTER,361 WIRE RD,-9,AIKEN,SC,29801,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,196,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LOWER SAVANNAH PRE-RELEASE CENTER
South Carolina,4.10E+20,-9,LIVESAY CORRECTIONAL INSTITUTION,104 BROADCAST DRIVE,-9,SPARTANBURG,SC,29303,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,601,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LIVESAY CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,CATAWBA PRE-RELEASE CENTER,1030 MILLING ROAD,-9,ROCK HILL,SC,29730,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,147,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CATAWBA PRE-RELEASE CENTER
South Carolina,4.10E+20,-9,COASTAL PRE-RELEASE CENTER,3765 LEEDS AVENUE,-9,CHARLESTON,SC,29405,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,120,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,COASTAL PRE-RELEASE CENTER
South Carolina,4.10E+20,-9,PALMER PRE-RELEASE CENTER,2012 PISGAH ROAD,-9,FLORENCE,SC,29501,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,211,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PALMER PRE-RELEASE CENTER
South Carolina,4.10E+20,-9,CAMPBELL PRE-RELEASE CENTER,4530 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,237,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CAMPBELL PRE-RELEASE CENTER
South Carolina,4.10E+20,-9,TYGER RIVER CORRECTIONAL INSTITUTION,100-200 PRISON ROAD,-9,ENOREE,SC,29355,-9,Males only,Medium,-9,None,State authority,-9,1283,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TYGER RIVER CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,STEVENSON CORRECTIONAL INSTITUTION,4546 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Males only,Minimum/low,-9,None,State authority,-9,207,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,STEVENSON CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,MCCORMICK CORRECTIONAL INSTITUTION,386 REDEMPTION WAY,-9,MCCORMICK,SC,29899,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1252,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MCCORMICK CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,LIEBER CORRECTIONAL INSTITUTION,136 WILBORN AVENUE,-9,RIDGEVILLE,SC,29472,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1415,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LIEBER CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,ALLENDALE CORRECTIONAL INSTITUTION,1057 REVOLUTIONARY TRAIL,-9,FAIRFAX,SC,29827,-9,Males only,Medium,-9,None,State authority,-9,1268,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ALLENDALE CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,BROAD RIVER CORRECTIONAL INSTITUTION,4460 BROAD RIVER ROAD,-9,COLUMBIA,SC,29210,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1123,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BROAD RIVER CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,EVANS CORRECTIONAL  INSTITUTION,610 HIGHWAY 9 WEST,-9,BENNETTSVILLE,SC,29512,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,1499,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EVANS CORRECTIONAL  INSTITUTION
South Carolina,4.10E+20,-9,LEATH CORRECTIONAL INSTITUTION,2809 AIRPORT ROAD,-9,GREENWOOD,SC,29649,-9,Females only,Maximum/close/high,-9,None,State authority,-9,Not applicable,Actual data,527,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LEATH CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,LEE CORRECTIONAL INSTITUTION,990 WISACKY HWY,-9,BISHOPVILLE,SC,29010,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1746,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LEE CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,TURBEVILLE CORRECTIONAL FACILITY,1578 Clarence Coker Hwy,-9,Tuberville,SC,29162,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,1191,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TURBEVILLE CORRECTIONAL FACILITY
South Carolina,4.10E+20,-9,TRENTON CORRECTIONAL INSTITUTION,84 GREENHOUSE ROAD,-9,TRENTON,SC,29847,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,502,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TRENTON CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,RIDGELAND CORRECTIONAL INSTITUTION,5 CORRECTIONAL RD,-9,RIDGELAND,SC,29936,-9,Males only,Medium,-9,None,State authority,-9,1190,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,RIDGELAND CORRECTIONAL INSTITUTION
South Carolina,4.10E+20,-9,KERSHAW CORRECTIONAL INSTITUTION,4848 GOLDMINE HWY,-9,KERSHAW,SC,29067,-9,Males only,Medium,-9,None,State authority,-9,1474,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KERSHAW CORRECTIONAL INSTITUTION
South Carolina,4.16E+20,4.16E+20,EDGEFIELD FCI,501 GARY HILL ROAD,-9,EDGEFIELD,SC,29824,-9,Males only,Medium,-9,None,Federal Bureau of Prisons,-9,1706,Actual data,Not applicable,Actual data,Yes,Edgefield-Camp,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EDGEFIELD FCI
South Carolina,4.16E+20,4.16E+20,EDGEFIELD-CAMP,501 GARY HILL ROAD,-9,EDGEFIELD,SC,29824,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,562,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EDGEFIELD-CAMP
South Carolina,4.16E+20,4.16E+20,ESTILL FCI,100 PRISON ROAD,-9,ESTILL,SC,29918,-9,Males only,Medium,-9,None,Federal Bureau of Prisons,-9,1131,Actual data,Not applicable,Actual data,Yes,Estill-Camp,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ESTILL FCI
South Carolina,4.16E+20,4.16E+20,ESTILL-CAMP,100 PRISON ROAD,-9,ESTILL,SC,29918,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,290,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ESTILL-CAMP
South Carolina,4.16E+20,4.16E+20,BENNETTSVILLE FCI,696 MUCKERMAN ROAD,-9,BENNETTSVILLE,SC,29512,-9,Males only,Medium,-9,None,Federal Bureau of Prisons,-9,1695,Actual data,Not applicable,Actual data,Yes,Bennettsville-Camp,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BENNETTSVILLE FCI
South Carolina,4.16E+20,4.16E+20,BENNETTSVILLE-CAMP,696 MUCKERMAN ROAD,-9,BENNETTSVILLE,SC,29512,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,158,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BENNETTSVILLE-CAMP
South Carolina,4.16E+20,4.16E+20,WILLIAMSBURG FCI,8301 HIGHWAY 521,-9,SALTERS,SC,29590,-9,Males only,Medium,-9,None,Federal Bureau of Prisons,-9,1704,Actual data,Not applicable,Actual data,Yes,Williamsburg-Camp,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WILLIAMSBURG FCI
